index,pixel_id,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,longitude,latitude
1802,1802,0.383965063,0.413735779,0.546937683,0.394208168,0.462509097,0.79258387,0.353307952,0.168186894,0.628644297,0.799775866,0.214968364,0.471212904,0.221794225,0.315027852,0.375120099,0.525952804,0.479581615,0.262235633,0.368837469,0.421092808,0.479873757,0.533863651,0.591362048,0.128940605,0.46189871,0.039863767,0,-0.2043872,0.200864278,0.439218945,0.471436592,0.257258085,0.322766664,0.716538981,0.427038849,0.114662034,0.748730538,105.6328493,20.31679254
1803,1803,0.380403254,0.40370226,0.561520142,0.433908681,0.446491878,0.794112092,0.351476059,0.101488433,0.639304897,0.80179024,0.218187973,0.48923882,0.215481017,0.315990029,0.365794537,0.540025902,0.4505075,0.271170993,0.36760765,0.409171439,0.478091406,0.538327089,0.591191908,0.128942725,0.476473131,0.038945122,0,-0.203813736,0.240039371,0.114611396,0.463671165,0.266528938,0.318483208,0.716539584,0.412714854,0.106265642,0.778528055,105.6331188,20.31679254
1804,1804,0.385429215,0.406958919,0.548297572,0.478152647,0.440289787,0.777959805,0.359147436,0.166633016,0.623439312,0.809169122,0.208855857,0.493399427,0.199989402,0.325987621,0.356838578,0.548154767,0.460799953,0.321269315,0.376409566,0.404975735,0.47892408,0.534601318,0.60572921,0.127037568,0.466992451,0.023984136,0,-0.205366335,0.302129432,0.445521675,0.464606889,0.284488224,0.313597596,0.719982643,0.414853307,0.104264449,0.811295968,105.6333883,20.31679254
1805,1805,0.37920537,0.411196054,0.558700975,0.453305391,0.437216493,0.791900036,0.356559571,0.170692543,0.63016211,0.776242377,0.215038399,0.504309329,0.203074505,0.328901719,0.37542265,0.524793125,0.458606815,0.339645121,0.375911383,0.39848494,0.467795488,0.537619154,0.612853654,0.123120684,0.470374076,0.027815455,0,-0.200991052,0.283049745,0.431021669,0.48021537,0.282416764,0.136170994,0.70951634,0.422961368,0.095879996,0.797432939,105.6336578,20.31679254
1806,1806,0.381030167,0.399395172,0.560289034,0.458006745,0.434943766,0.779557244,0.339694738,0.175072488,0.624703816,0.779303217,0.226842243,0.509272939,0.203358151,0.326633215,0.374443972,0.522311254,0.452632726,0.364305444,0.356180267,0.393420859,0.455133332,0.53747792,0.606573169,0.125037347,0.462344256,0.034426886,0,-0.202487845,0.274767605,0.105741241,0.461002032,0.245299975,0.412276087,0.689524183,0.423542228,0.09383645,0.793446933,105.6339273,20.31679254
1807,1807,0.388287474,0.411138238,0.562681089,0.47654215,0.432154083,0.7879848,0.339656516,0.180904826,0.613955652,0.797370598,0.239416732,0.544090197,0.197368329,0.331847545,0.365169179,0.547055484,0.461219363,0.384368627,0.353591719,0.410020449,0.471759092,0.546571879,0.577397798,0.127253176,0.458904066,0.041460866,0,-0.204336483,0.258200037,0.116844496,0.465007978,0.23220789,0.26676386,0.688741921,0.421989779,0.093230745,0.77222121,105.6341968,20.31679254
1808,1808,0.27086647,0.41159197,0.553940267,0.464262313,0.409551539,0.78808869,0.333068956,0.183319506,0.590672651,0.778267244,0.252027596,0.571737605,0.200005396,0.342092463,0.294088294,0.57927387,0.462085993,0.389028181,0.343203549,0.410864931,0.468138809,0.546322995,0.578939607,0.13145749,0.425419142,0.030111907,0,-0.202655643,0.255557195,0.437922925,0.468681671,0.2513054,0.262210073,0.706629891,0.421523567,0.101860284,0.82338886,105.6344663,20.31679254
1809,1809,0.27086647,0.41159197,0.553940267,0.464262313,0.409551539,0.78808869,0.333068956,0.183319506,0.590672651,0.778267244,0.252027596,0.571737605,0.200005396,0.342092463,0.294088294,0.57927387,0.462085993,0.389028181,0.343203549,0.410864931,0.468138809,0.546322995,0.578939607,0.13145749,0.425419142,0.03432792,0,-0.202655643,0.255557195,0.437922925,0.468681671,0.2513054,0.260915063,0.706629891,0.421523567,0.101860284,0.82338886,105.6347358,20.31679254
1810,1810,0.167533601,0.398876062,0.538926648,0.464115656,0.393267051,0.751786954,0.31720099,0.184752065,0.576675458,0.744607075,0.259844241,0.547316423,0.211912014,0.337447845,0.291517818,0.577267301,0.460318465,0.394527385,0.332315999,0.421944861,0.462903122,0.530668812,0.586691162,0.13145749,0.367742248,0.039557596,0,-0.203450408,0.446911052,0.44115617,0.461216517,0.304779717,0.261338589,0.715913882,0.423031532,0.116399773,0.856380293,105.6350053,20.31679254
1811,1811,0.246100361,0.398351047,0.573564122,0.472783893,0.386729328,0.77226838,0.324995299,0.181546576,0.588114738,0.77162603,0.249374212,0.504805248,0.216563711,0.342085528,0.292168467,0.564609738,0.4625708,0.392819136,0.314483653,0.40191056,0.455618159,0.529773664,0.559167423,0.131262497,0.345167578,0.038990198,0,-0.203051265,0.445908658,0.439194747,0.468722105,0.297786616,0.265876239,0.713974077,0.420448201,0.119610167,0.89245575,105.6352748,20.31679254
1812,1812,0.381966801,0.425339657,0.604448079,0.4907794,0.410034947,0.809710792,0.336701733,0.191643387,0.606778614,0.793117966,0.249432754,0.507882861,0.210355248,0.356140039,0.399211445,0.574179641,0.465465058,0.395459368,0.29017489,0.387793704,0.450774581,0.525082738,0.561749343,0.131262497,0.342636513,0.042526151,0,-0.202559453,0.45692589,0.445804963,0.466273832,0.268456847,0.261172234,0.7062942,0.428732243,0.121046968,0.879193683,105.6355443,20.31679254
1813,1813,0.383446659,0.416177549,0.603059752,0.486740068,0.410565857,0.813710998,0.341552971,0.196606543,0.630505432,0.803347133,0.171663822,0.511940217,0.210448967,0.358769665,0.432921952,0.577553622,0.479055478,0.400191778,0.272610399,0.399858211,0.453841633,0.464671905,0.553607851,0.133153331,0.343381497,0.024667839,0,-0.204117967,0.435495622,0.434803418,0.472022031,0.262054219,0.262649419,0.72085513,0.42540284,0.12645782,0.86678391,105.6358138,20.31679254
1814,1814,0.380750087,0.400051604,0.584061668,0.487635584,0.387685647,0.788532064,0.339289346,0.197308386,0.642009894,0.789106183,0.154324098,0.536565189,0.207126158,0.352115992,0.405097868,0.57026175,0.477456012,0.389111065,0.324434486,0.398232108,0.443203896,0.461835844,0.530764377,0.127036739,0.341560389,0.003319073,0,-0.206325155,0.229956741,0.430984159,0.463631991,0.24560042,0.259393137,0.702978382,0.415606817,0.144235024,0.905179961,105.6360833,20.31679254
1815,1815,0.382937516,0.402130367,0.602900953,0.492863876,0.377805852,0.790510631,0.352560925,0.189811881,0.64384812,0.802289099,0.157277865,0.594515219,0.211757273,0.342117722,0.384350777,0.566002037,0.470208385,0.463569332,0.325862246,0.405230015,0.443841201,0.472613291,0.484116566,0.131157598,0.335920657,0.192930069,0,-0.208214204,0.238879602,0.441310456,0.455232541,0.233311958,0.259393137,0.698464893,0.425926722,0.161617164,0.904398838,105.6363528,20.31679254
1816,1816,0.380477585,0.400082341,0.603598151,0.486228037,0.357244618,0.791058306,0.362872403,0.200258773,0.62808452,0.820260334,0.258863684,0.600081269,0.201321126,0.351756584,0.518104891,0.570028559,0.466181414,0.486070001,0.232161421,0.424004564,0.445121516,0.470023173,0.473401383,0.131071812,0.346214792,0.192930069,0,-0.205072697,0.289323552,0.430512638,0.461890868,0.234029961,0.257599162,0.702607623,0.415246995,0.159350833,0.858206449,105.6366223,20.31679254
1817,1817,0.384083835,0.40640416,0.58945057,0.491561633,0.353231149,0.793957403,0.362876403,0.204559462,0.605367229,0.793225105,0.270086338,0.602231291,0.203110713,0.347910201,0.454553639,0.565082413,0.450912525,0.483013783,0.219279443,0.4388171,0.449230508,0.46912421,0.472401375,0.131165614,0.350154721,0.195047425,0,-0.203990842,0.378572418,0.436144165,0.461146609,0.309350334,0.266758595,0.691288816,0.414780197,0.134592233,0.874575977,105.6368918,20.31679254
1818,1818,0.383376818,0.415557908,0.594097668,0.508718205,0.360760181,0.797943927,0.365083285,0.205708207,0.586644381,0.80081595,0.268870827,0.616284123,0.213620886,0.355896257,0.450034179,0.56176818,0.457122305,0.484485356,0.140455587,0.456566638,0.454571816,0.47539375,0.469276525,0.133359189,0.356929264,0.205184694,0,-0.202870081,0.404539094,0.436267187,0.455348278,0.318582602,0.271274553,0.700289908,0.254850303,0.135139401,0.901836946,105.6371613,20.31679254
1819,1819,0.38892598,0.401282742,0.588873583,0.502033825,0.363944049,0.803474713,0.36141803,0.206802523,0.589171308,0.823274173,0.271021686,0.615077438,0.213058549,0.353537132,0.485749944,0.554307669,0.450940044,0.465965781,0.132407435,0.469435427,0.456315866,0.475518571,0.459150002,0.130713142,0.348136185,0.024307727,0,-0.200369717,0.403663382,0.436225702,0.455432311,0.308539442,0.270840943,0.6976135,0.251297263,0.13926764,0.829467294,105.6374308,20.31679254
1820,1820,0.378600265,0.407971333,0.531550043,0.404156663,0.401848413,0.625469509,0.329679113,0.095797095,0.625625669,0.791478834,0.1712392,0.472404087,0.234975576,0.333616093,0.706566819,0.488549046,0.725153174,0.379568961,0.354236331,0.234658469,0.476103978,0.526248331,0.621091367,0.116009109,0.34770191,0.03138807,0,-0.209740775,0.199666874,0.719254519,0.767306286,0.417777765,0.269097701,0.598896464,0.282331844,0.266114987,0.880389243,105.6236865,20.31706203
1821,1821,0.384314893,0.422454655,0.560960482,0.409589741,0.398839183,0.670934738,0.341147534,0.107612983,0.646867385,0.793560832,0.163771188,0.492194272,0.244746571,0.334671113,0.70813453,0.497773783,0.759334466,0.367594826,0.386437471,0.233547593,0.482957329,0.529006982,0.598001946,0.120539649,0.36123907,0.033719933,0,-0.210336806,0.231174732,0.743642854,0.841731229,0.416711358,0.264627062,0.628555782,0.290985981,0.26145745,0.872940414,105.623956,20.31706203
1822,1822,0.389000893,0.429304771,0.588844237,0.431049145,0.410992776,0.769433799,0.347922331,0.107652648,0.650221154,0.806427998,0.166537624,0.500312021,0.249200134,0.350507388,0.72339634,0.510446962,0.776837765,0.367326781,0.411207722,0.240424407,0.484366451,0.527455176,0.575314621,0.114209726,0.367661985,0.031746616,0,-0.209834268,0.25855287,0.75888609,0.599056243,0.423880979,0.270168411,0.642063982,0.299413916,0.262360115,0.853464097,105.6242255,20.31706203
1823,1823,0.389501319,0.424073314,0.601899248,0.444957993,0.416308171,0.79239202,0.337846094,0.112063208,0.656927908,0.819537428,0.157501777,0.513793893,0.24466866,0.354133432,0.715361487,0.507315191,0.727142305,0.366468102,0.404744286,0.176339671,0.482008443,0.517778793,0.543916886,0.112260189,0.365723841,0.021667483,0,-0.209830698,0.10313426,0.721347372,0.605711805,0.417016311,0.265687467,0.643602556,0.292171775,0.257238667,0.845455988,105.624495,20.31706203
1824,1824,0.389653219,0.433638329,0.604901781,0.462778004,0.428126196,0.799430887,0.342794442,0.140826809,0.647661074,0.813203179,0.152816517,0.515106108,0.261617906,0.355001196,0.682671954,0.477925017,0.76900598,0.373463949,0.39959243,0.180017364,0.483927096,0.525050437,0.533234735,0.112292109,0.364603563,0.013666778,0,-0.211503267,0.168101562,0.749305732,0.463504804,0.420558069,0.271460833,0.657926609,0.302120299,0.10279244,0.864368942,105.6247645,20.31706203
1825,1825,0.388794172,0.427288165,0.607374924,0.45314528,0.421134074,0.801711118,0.349360747,0.142683709,0.620001362,0.809769261,0.181077916,0.526536646,0.258964486,0.333422571,0.644139086,0.451486806,0.826770128,0.37086048,0.405930528,0.232076288,0.479584397,0.522383679,0.532414242,0.116229594,0.362090445,0.211646348,0,-0.21095617,0.248280253,0.755054584,0.464914819,0.416554331,0.268463668,0.642029499,0.293204009,0.107559829,0.864649696,105.625034,20.31706203
1826,1826,0.378251174,0.424569113,0.600639306,0.436977059,0.410676431,0.800283191,0.345492694,0.144112268,0.609056701,0.803326154,0.199728586,0.50039148,0.263917322,0.321776996,0.638392885,0.445615377,0.818429629,0.371697673,0.355165965,0.24242734,0.476406572,0.514320846,0.527708894,0.118295322,0.353997798,0.250960297,0,-0.212121449,0.28359171,0.741105686,0.459764867,0.369767981,0.269222046,0.631612961,0.281547203,0.106837659,0.87423891,105.6253035,20.31706203
1827,1827,0.382787971,0.419659544,0.609140422,0.433759259,0.414379161,0.789017434,0.345205399,0.144288646,0.598409392,0.802154878,0.198556353,0.484727736,0.284273709,0.329559896,0.621362406,0.444810141,0.736657485,0.315109851,0.324871766,0.261226069,0.478373038,0.518685046,0.523737011,0.12223563,0.355282052,0.285961087,0,-0.211226712,0.371261654,0.730831936,0.460765751,0.319202867,0.264084934,0.644238923,0.287132486,0.101447862,0.825157524,105.625573,20.31706203
1828,1828,0.383965809,0.402424298,0.598021307,0.437495065,0.399550188,0.787586481,0.337597245,0.121126864,0.57906165,0.806308106,0.191388743,0.468381742,0.269038158,0.32471018,0.632848287,0.434410511,0.747858574,0.306612083,0.318298134,0.280382648,0.473063651,0.521223848,0.510478754,0.116341109,0.3611875,0.337624414,0,-0.214317439,0.319230051,0.725365281,0.460716664,0.333598083,0.264394919,0.649414581,0.290613348,0.092055411,0.852535198,105.6258425,20.31706203
1829,1829,0.383965809,0.402424298,0.598021307,0.437495065,0.399550188,0.787586481,0.337597245,0.121126864,0.57906165,0.806308106,0.191388743,0.468381742,0.269038158,0.32471018,0.632848287,0.434410511,0.747858574,0.306612083,0.318298134,0.280382648,0.473063651,0.521223848,0.510478754,0.116341109,0.3611875,0.388951089,0,-0.214317439,0.319230051,0.725365281,0.460716664,0.333598083,0.264849324,0.649414581,0.290613348,0.092055411,0.852535198,105.626112,20.31706203
1830,1830,0.383484675,0.390058117,0.594670515,0.41609458,0.384193945,0.785675837,0.338403719,0.116149538,0.591663635,0.796187851,0.101997302,0.524904211,0.256955297,0.325477159,0.619006445,0.409769167,0.623314645,0.302475039,0.35186168,0.303692749,0.469291464,0.511500601,0.486112596,0.110240195,0.361745707,0.428669988,0,-0.212212776,0.30943459,0.132427966,0.452550406,0.298192804,0.257271169,0.648745068,0.297054259,0.084989868,0.885087822,105.6263815,20.31706203
1831,1831,0.387239403,0.396108933,0.557669794,0.351984021,0.389429406,0.787450585,0.333100703,0.137652297,0.590875449,0.783415875,0.1104645,0.541730447,0.252635759,0.325805473,0.627248426,0.406699781,0.58754497,0.237502313,0.364774205,0.304836986,0.469382504,0.515337282,0.483351129,0.116081782,0.359855039,0.44866255,0,-0.213159865,0.340117481,0.129187663,0.455512328,0.247940702,0.262233583,0.648332225,0.281450413,0.090097731,0.880114587,105.626651,20.31706203
1832,1832,0.384836158,0.404674966,0.54597639,0.287497462,0.410770152,0.78706708,0.332399011,0.147232673,0.595840723,0.796369639,0.116320698,0.57543169,0.24668637,0.322546844,0.608431333,0.424234217,0.554641442,0.237300359,0.371162901,0.295299211,0.4651648,0.517822071,0.484736189,0.120378347,0.350036106,0.44866255,0,-0.214906048,0.337572088,0.131886995,0.461033888,0.209161658,0.262233583,0.649247776,0.283636369,0.089072072,0.863114503,105.6269205,20.31706203
1833,1833,0.39350513,0.409990231,0.528574353,0.248598785,0.430693029,0.784179182,0.336667256,0.146094776,0.604091751,0.809185447,0.116396632,0.5528989,0.2565545,0.318373161,0.599052065,0.427959359,0.544926998,0.218374302,0.367887279,0.251560892,0.466407919,0.523608171,0.488863343,0.116255062,0.359701414,0.43456164,0,-0.214858169,0.338694995,0.140257169,0.457898693,0.178079012,0.263978179,0.641012809,0.276633973,0.090588281,0.863258906,105.62719,20.31706203
1834,1834,0.389919894,0.416838982,0.521084345,0.194666666,0.438051057,0.803380601,0.339608005,0.148713081,0.612677492,0.801853053,0.130311734,0.544594417,0.268736737,0.312640767,0.599257737,0.43018115,0.541593313,0.214788738,0.353491769,0.259442065,0.461995004,0.527220309,0.498660695,0.122460164,0.360030451,0.442408803,0,-0.212706753,0.339985492,0.135554939,0.466672511,0.162416481,0.266957551,0.703099385,0.283179798,0.091127801,0.877679556,105.6274595,20.31706203
1835,1835,0.39655615,0.418637459,0.511082263,0.169871701,0.447256936,0.805567533,0.34133007,0.149089738,0.639218165,0.792234858,0.134637687,0.540292,0.267643525,0.321590526,0.607878265,0.43440809,0.529685153,0.224045311,0.35686786,0.256835577,0.470314638,0.534726517,0.509564228,0.122296443,0.367237713,0.433563184,0,-0.213248858,0.488338571,0.129670599,0.466000631,-0.042596949,0.262910203,0.713693584,0.290714845,0.092132306,0.89536429,105.6277289,20.31706203
1836,1836,0.395904902,0.420831583,0.510160816,0.161090231,0.444354922,0.808385781,0.340188967,0.153299406,0.656307142,0.804319846,0.128129926,0.532092588,0.26318689,0.337132825,0.499253272,0.443875647,0.52262778,0.220897859,0.380911656,0.261226164,0.472845938,0.529940564,0.529702974,0.122441406,0.364507763,0.421510189,0,-0.213236793,0.506010129,0.152029346,0.451912009,-0.033099473,0.276932085,0.713191694,0.29842813,0.093109355,0.863967565,105.6279984,20.31706203
1837,1837,0.388200312,0.423841818,0.500184346,0.148278346,0.463195696,0.811651906,0.34286253,0.155223926,0.657045306,0.806703157,0.119391641,0.539694056,0.260717882,0.340190928,0.486367438,0.441253636,0.551295581,0.217670688,0.342634035,0.2567825,0.464729853,0.534602426,0.552814487,0.116254626,0.364912439,0.400954173,0,-0.213185819,0.496642642,0.147948663,0.469292565,-0.032386606,0.267094515,0.725972561,0.304298787,0.09281063,0.877619851,105.6282679,20.31706203
1838,1838,0.381923811,0.425713568,0.500247809,0.152950729,0.476997841,0.798918509,0.359377721,0.073149785,0.635967245,0.80004585,0.120803721,0.543940111,0.254202027,0.337451426,0.500156275,0.439572936,0.538076482,0.219148357,0.347380913,0.32011112,0.455193832,0.532863252,0.571729856,0.120383968,0.360961517,0.398238459,0,-0.212538648,0.355577435,0.147948663,0.471430139,-0.029455617,0.268100921,0.706919384,0.369891381,0.09143405,0.878895426,105.6285374,20.31706203
1839,1839,0.389460995,0.421148456,0.503164956,0.151146587,0.480858914,0.795447631,0.3623864,0.079138969,0.633362966,0.801919498,0.126023223,0.545918292,0.249598884,0.345014501,0.497784452,0.388629437,0.546849538,0.217369404,0.330297673,0.313062149,0.449470263,0.529725541,0.536193691,0.122443872,0.359112255,0.413393826,0,-0.209441253,0.366926832,0.141662307,0.456469959,-0.027160163,0.273756227,0.71609159,0.37511956,0.086967878,0.858445994,105.6288069,20.31706203
1840,1840,0.382492932,0.426889735,0.512390463,0.160567366,0.492675425,0.802744272,0.369579045,0.093563375,0.646341821,0.805358476,0.116576422,0.545657344,0.252316141,0.346432675,0.487061858,0.395571316,0.54041964,0.218239802,0.334250413,0.311077224,0.447707792,0.526295259,0.553753506,0.118599849,0.346871403,0.412184875,0,-0.20979828,0.346155644,0.151356199,0.465900295,-0.024802597,0.260094925,0.695822625,0.391999945,0.090022499,0.868284974,105.6290764,20.31706203
1841,1841,0.358578919,0.415039588,0.499036984,0.162346654,0.490140484,0.811727214,0.3756803,0.160997686,0.651689875,0.80145469,0.107375531,0.471787235,0.258500552,0.353420126,0.493582647,0.397727435,0.545676374,0.219212642,0.34249451,0.31385331,0.466025949,0.531009997,0.594719781,0.120561875,0.359453277,0.433907376,0,-0.210683171,0.309217505,0.143591535,0.464834271,-0.01512537,0.275522292,0.72428557,0.421366135,0.093027478,0.870642784,105.6293459,20.31706203
1842,1842,0.329660798,0.411464297,0.466019529,0.164435136,0.484147173,0.778609995,0.366649167,0.161028213,0.635892324,0.784306426,0.17573951,0.415628,0.261179769,0.345729208,0.46662673,0.399996514,0.541264399,0.21780388,0.339135286,0.316191205,0.472041906,0.541515628,0.598914161,0.1243796,0.368487037,0.442925861,0,-0.206866892,0.386773588,0.143820484,0.472016857,-0.007367271,0.274987012,0.728849449,0.436417179,0.098861538,0.88099899,105.6296154,20.31706203
1843,1843,0.236218765,0.402769419,0.447803458,0.179773327,0.480022005,0.762567796,0.345002678,0.095711368,0.634561934,0.774392939,0.178770809,0.427262694,0.273231541,0.351255964,0.467288423,0.409219858,0.511410916,0.161194838,0.335522168,0.314124973,0.470172195,0.541223573,0.599126047,0.124356063,0.367813086,0.047158015,0,-0.204407226,0.379652288,0.14920127,0.464855087,-0.007556142,0.270886481,0.702929357,0.432388923,0.094270426,0.85559497,105.6298849,20.31706203
1844,1844,0.200088479,0.402661393,0.446396646,0.215920007,0.497363355,0.75062209,0.343774886,0.091246211,0.634020886,0.757363943,0.115655587,0.451241138,0.246553995,0.35006699,0.485692867,0.411383785,0.485343816,0.195360606,0.28478023,0.315868783,0.451543197,0.526166644,0.531633805,0.120455878,0.361467198,0.052669064,0,-0.204309919,0.245910528,0.146886753,0.466643478,-0.017441255,0.266089572,0.686019939,0.430938503,0.090584728,0.874915183,105.6301544,20.31706203
1845,1845,0.200088479,0.402661393,0.446396646,0.215920007,0.497363355,0.75062209,0.343774886,0.091246211,0.634020886,0.757363943,0.115655587,0.451241138,0.246553995,0.35006699,0.485692867,0.411383785,0.485343816,0.195360606,0.28478023,0.315868783,0.451543197,0.526166644,0.531633805,0.120455878,0.361467198,0.05786243,0,-0.204309919,0.245910528,0.146886753,0.466643478,-0.017441255,0.26763964,0.686019939,0.430938503,0.090584728,0.874915183,105.6304239,20.31706203
1846,1846,0.267069281,0.401937289,0.463395121,0.298395175,0.514327166,0.76310619,0.340558298,0.099473743,0.605852856,0.725315966,0.12051255,0.436621335,0.229334362,0.343047744,0.502056704,0.411172844,0.496853685,0.186932521,0.261245165,0.319605928,0.455661546,0.53000867,0.57433261,0.122457867,0.377276543,0.056569657,0,-0.202861957,0.179992332,0.137830085,0.468478911,-0.019827051,0.263585602,0.680430928,0.428593621,0.089225964,0.864822992,105.6306934,20.31706203
1847,1847,0.365550324,0.405003295,0.489437354,0.289322514,0.546194317,0.788794229,0.347435827,0.149493292,0.616190644,0.718365719,0.168827106,0.415989601,0.232821551,0.345059097,0.501656568,0.407346826,0.481635917,0.196032276,0.243806634,0.332052939,0.462032574,0.54189064,0.576412735,0.12642325,0.407390311,0.05794144,0,-0.206183735,0.164787869,0.130899857,0.469803347,-0.024231779,0.263335452,0.680698063,0.422941486,0.095357399,0.816936356,105.6309629,20.31706203
1848,1848,0.388545592,0.399956292,0.500249765,0.249560767,0.553776644,0.801963852,0.344605933,0.14921858,0.632325565,0.765113379,0.156062338,0.407229868,0.245900755,0.349327506,0.497829112,0.43096558,0.490385631,0.202705502,0.248754253,0.35039789,0.462369233,0.544132268,0.577455649,0.120368345,0.434762095,0.052580338,0,-0.206309335,0.115214736,0.136216107,0.465523545,-0.024243377,0.263335452,0.673809674,0.421992158,0.099896056,0.808622153,105.6312324,20.31706203
1849,1849,0.389774241,0.408640132,0.525210783,0.281536495,0.539673389,0.803806653,0.335406028,0.147839642,0.643099707,0.792305983,0.166312125,0.40118963,0.234823342,0.33755899,0.475546066,0.441471767,0.487106117,0.206757663,0.261517335,0.364512698,0.471579978,0.547100811,0.570215142,0.122240944,0.424334791,0.053489088,0,-0.204227711,0.133464261,0.12847547,0.462264051,-0.024142472,0.263619548,0.678071333,0.41479997,0.10122109,0.789619763,105.6315019,20.31706203
1850,1850,0.396050989,0.413785044,0.558260045,0.308180046,0.540057952,0.799917486,0.343772488,0.145474248,0.634578349,0.82095685,0.17522467,0.417010121,0.221427924,0.335239563,0.44738822,0.446414488,0.48729464,0.216289279,0.264903334,0.393319398,0.478592125,0.53959859,0.566464972,0.124368021,0.431886366,0.047169908,0,-0.206237309,0.155978112,0.130846495,0.470069376,0.189027465,0.058951033,0.71686094,0.424710958,0.100558532,0.83545244,105.6317714,20.31706203
1851,1851,0.39329324,0.427092197,0.607917407,0.266313822,0.545257612,0.814811793,0.352050016,0.152069951,0.642254163,0.815817428,0.195722794,0.442262276,0.22718736,0.334393107,0.423266998,0.462285039,0.47062175,0.268271367,0.273723137,0.415107886,0.483679303,0.54313558,0.598758362,0.124595827,0.463120769,0.047527077,0,-0.205656086,0.160860039,0.432048023,0.469559402,0.216961523,0.423568396,0.700164808,0.432007753,0.098598806,0.865370591,105.6320409,20.31706203
1852,1852,0.39399727,0.431592364,0.614774905,0.292220931,0.519804238,0.814056586,0.358201486,0.160862125,0.646975641,0.807005173,0.20686971,0.455662538,0.22168654,0.327668156,0.404844115,0.464961482,0.465598013,0.29742583,0.280749921,0.421010864,0.477711993,0.530644191,0.610660466,0.126621684,0.474712207,0.047527077,0,-0.205164244,0.16899386,0.433920875,0.456813133,0.238948187,0.421290315,0.705407638,0.420250816,0.103762104,0.861690594,105.6323104,20.31706203
1853,1853,0.384576857,0.409687316,0.594196725,0.40583352,0.482922521,0.796197491,0.359261485,0.156613327,0.6361775,0.797877542,0.20083659,0.454782675,0.213738667,0.30938586,0.370946177,0.513172205,0.46138895,0.285684843,0.310489561,0.425957164,0.480309767,0.527158506,0.563440346,0.122460331,0.469067832,0.049323996,0,-0.208268758,0.1862333,0.446997763,0.46901991,0.256182855,0.422833186,0.708331976,0.442726359,0.110030435,0.853805885,105.6325798,20.31706203
1854,1854,0.386980396,0.412427066,0.583679271,0.466429452,0.456001651,0.797444936,0.356780356,0.102550029,0.639686535,0.802789496,0.217983552,0.465536639,0.213798845,0.296773585,0.377059078,0.51132701,0.460506731,0.276701381,0.363508307,0.425429897,0.476829249,0.534057416,0.552835315,0.122798531,0.4879736,0.046614276,0,-0.207172012,0.199508753,0.438123315,0.474370458,0.266041817,0.424343356,0.709316927,0.431252397,0.110613459,0.836156017,105.6328493,20.31706203
1855,1855,0.385001984,0.411619085,0.586039435,0.467004016,0.443722579,0.801427818,0.361306859,0.096175302,0.639345328,0.793561899,0.23594132,0.474857585,0.210568523,0.302693364,0.394226844,0.53258082,0.453783559,0.281916302,0.363461222,0.415931179,0.479729304,0.536103926,0.55650972,0.124610311,0.486096968,0.051145535,0,-0.208282952,0.236269644,0.443059385,0.453578369,0.293747422,0.440905527,0.711510679,0.422631856,0.104924557,0.845813227,105.6331188,20.31706203
1856,1856,0.390795853,0.419791393,0.579472299,0.481836186,0.444487896,0.79259722,0.358383766,0.172429669,0.642942302,0.796775881,0.234117111,0.487230358,0.210076867,0.318690539,0.395881766,0.543990843,0.468853157,0.359652108,0.383397555,0.409413196,0.480214731,0.534036938,0.547343189,0.122624075,0.487278691,0.031316564,0,-0.204300779,0.306667474,0.441818238,0.474722066,0.321630839,0.414326756,0.696757207,0.406677989,0.099204284,0.832138899,105.6333883,20.31706203
1857,1857,0.383601996,0.409342835,0.584444948,0.480410965,0.44944092,0.780765773,0.35849966,0.182246714,0.646264322,0.791378334,0.231279375,0.510987169,0.20790931,0.322779337,0.405743044,0.527954278,0.462249918,0.389600341,0.395749229,0.412234468,0.474905902,0.542030882,0.544619462,0.124762841,0.481780828,0.034067788,0,-0.202716596,0.320759555,0.430809556,0.466631225,0.305164028,0.424166568,0.701228778,0.417837881,0.099684673,0.849000005,105.6336578,20.31706203
1858,1858,0.392787827,0.410951865,0.577225871,0.490618489,0.447461134,0.793161046,0.35393541,0.189947771,0.639226141,0.823731816,0.229662009,0.52683118,0.204512276,0.312369964,0.395928745,0.536189052,0.458473935,0.385228296,0.381733526,0.394442273,0.469349263,0.486346132,0.540105059,0.126720305,0.470164682,0.042828169,0,-0.205390983,0.311893443,0.120826176,0.458603264,0.276833222,0.417747542,0.697621105,0.412520418,0.098962367,0.863036301,105.6339273,20.31706203
1859,1859,0.391074498,0.432325575,0.584756564,0.493738564,0.443074982,0.815294563,0.346694159,0.1923819,0.649321358,0.818794288,0.24884726,0.556183218,0.195893897,0.316333056,0.371827986,0.570168807,0.459808032,0.401978132,0.381017927,0.411597437,0.469785102,0.488131014,0.561415903,0.126918299,0.446792566,0.040581975,0,-0.204028926,0.32064435,0.125058581,0.471871773,0.275215479,0.267479052,0.711126426,0.429828646,0.104839153,0.854254928,105.6341968,20.31706203
